topic_id,bias_id,topic,title,source,bias,desc.
105,3,Public Health - moderate,Fact Checking McAuliffe’s Claim That Youngkin Wants to Ban Books by Black Authors,The Dispatch Fact Check,moderate,The Democratic nominee in the Virginia gubernatorial race Terry McAuliffe has accused his Republican opponent Glenn Youngkin of “want[ing] to ban books by...
105,3,Public Health - moderate,"Biden says the January 6 insurrection was 'about white supremacy,' and that hate doesn't go away, 'it only hides'",Insider,moderate,"Toward the end of his speech on Thursday in front of the Martin Luther King Jr. monument in Washington, President Joe Biden said the January 6..."
105,3,Public Health - moderate,Perspectives: Colin Powell’s Death and Legacy,AllSides Headline Roundup,moderate,"Former Secretary of State Colin Powell’s death on Monday prompted an outpouring of opinion articles discussing his death and legacy. Powell, 84, died of..."
105,3,Public Health - moderate,Curious how systemic racism works? Check out your neighborhood.,Christian Science Monitor,moderate,"Like most self-perpetuating systems, systemic racism masquerades as the norm. But as the history of housing discrimination illustrates, it’s a human-made..."
105,3,Public Health - moderate,Democrats eye Hispanic candidates to boost swing-district turnout,Axios,moderate,The campaign arm of the Congressional Hispanic Caucus is launching an aggressive effort to recruit more Hispanic and Latino candidates to compete next year in...
106,3,Race and Racism - moderate,Summons charges Cuomo with forcible touching,Times Union,moderate,A summons charging former Gov. Andrew M. Cuomo with misdemeanor forcible touching was prematurely issued by Albany City Court on Thursday after a sheriff's...
106,3,Race and Racism - moderate,Andrew Cuomo Facing Criminal Sexual Misconduct Complaint,AllSides Headline Roundup,moderate,"A misdemeanor sex crime complaint has been filed in Albany City Court against former New York Gov. Andrew Cuomo, state courts spokesman Lucian Chalfen said..."
106,3,Race and Racism - moderate,Loudoun County students walk out in solidarity with victim of alleged sexual assault,The Hill,moderate,"Students walked out of classes at schools across Loudoun County, Va., on Tuesday in solidarity with victims of sexual assault in response to two..."
106,3,Race and Racism - moderate,Virginia Students Stage Walkout to Protest District's Handling of Sexual Assault,AllSides Headline Roundup,moderate,"Students at schools across Loudoun County, Virginia walked out of classes Tuesday in support of sexual assault victims, following two recent incidents at..."
106,3,Race and Racism - moderate,DOJ reviewing decision not to charge FBI agents in Nassar investigation,Axios,moderate,The Justice Department said Tuesday it is reviewing a previous decision not to charge FBI agents accused of mishandling the investigation into disgraced former...
107,3,Religion and Faith - moderate,Donors’ dilemma: How to help hungry Afghans ... not the Taliban,Christian Science Monitor,moderate,"There is no shortage of urgent warnings, led by the United Nations, about the looming threats this winter to the Afghan people: food insecurity for more than..."
107,3,Religion and Faith - moderate,Iran nuclear deal: Talks to resume within weeks,BBC News,moderate,"Talks aimed at reviving the landmark 2015 nuclear deal between Iran and six other nations are to resume this month.

Iran's chief negotiator Ali Baqeri Kani..."
107,3,Religion and Faith - moderate,Watchdog finds no misconduct in mistaken Afghan airstrike,Associated Press,moderate,An independent Pentagon review has concluded that the U.S. drone strike that killed innocent Kabul civilians and children in the final days of the Afghanistan...
107,3,Religion and Faith - moderate,"U.S. airstrike kills senior al-Qaeda leader in Syria, DOD says",Axios,moderate,"A U.S. airstrike in northwest Syria on Friday killed senior al-Qaeda leader Abdul Hamid al-Matar, U.S. Central Command said in a statement.

Why it..."
107,3,Religion and Faith - moderate,‘Why did we fight?’ Challenge of governing is wearing down Taliban.,Christian Science Monitor,moderate,"The veteran Taliban fighter once strove for martyrdom on the Afghan battlefield of what he considered an Islamic revolution.

But the Taliban insurgency’s..."
108,3,Republican Party - moderate,Senate GOP worries Trump could derail bid for majority,The Hill,moderate,GOP senators are worried that former President Trump could thwart their hopes of winning back the Senate majority next year with...
108,3,Republican Party - moderate,U.S. Senate bill would limit big tech mergers,Reuters,moderate,"Two U.S. senators have introduced bipartisan legislation that seeks to make it harder for Amazon.com and other tech giants to make acquisitions.

The office..."
108,3,Republican Party - moderate,U.S. Senate Democrats fail in latest bid to debate voting rights bill,Reuters,moderate,"U.S. Senate Democrats on Wednesday failed to advance voting-rights legislation for the fourth time this year due to overwhelming Republican opposition, raising..."
108,3,Republican Party - moderate,Senate Republicans Block John Lewis Voting Rights Act Proposed By Democrats,AllSides Headline Roundup,moderate,"Senate Republicans on Wednesday voted to block debate on the John Lewis Voting Rights Advancement Act, which fell nine votes short (51-49) of the 60 required..."
108,3,Republican Party - moderate,Sanders faces difficult choice on slimmed-down budget bill,The Hill,moderate,Sen. Bernie Sanders (I-Vt.) is facing a gut-wrenching decision about whether to sign off on a whittled-down budget reconciliation package that is...
109,3,Role of Government - moderate,South Carolina Republican Introduces Bill to Federally Decriminalize Marijuana,AllSides Headline Roundup,moderate,"On Monday, Rep. Nancy Mace (R-S.C.) introduced a bill that would federally decriminalize marijuana. The proposal, titled the States Reform Act, would remove..."
109,3,Role of Government - moderate,Tariffs to Tackle Climate Change Gain Momentum. The Idea Could Reshape Industries.,Wall Street Journal (News),moderate,"Governments in the U.S., Europe and other developed nations are embarking on a climate change experiment: using tariffs on trade to cut carbon..."
109,3,Role of Government - moderate,Framework’s climate elements may keep emissions goals in reach,Roll Call,moderate,The climate and low-carbon energy elements in President Joe Biden’s $1.75 trillion budget reconciliation framework would likely fall short of what is...
109,3,Role of Government - moderate,Democrats Release Text of Biden's Build Back Better Bill,AllSides Headline Roundup,moderate,"Democratic lawmakers unveiled the text of a 1684-page, $1.75 trillion spending package Thursday, hours after meeting privately with President Joe Biden to..."
109,3,Role of Government - moderate,What's in and what's out of the Biden framework,The Hill,moderate,President Biden is pitching a $1.75 trillion social spending and climate plan to Democrats that has been heavily slimmed down after concessions to...
110,3,Russia - moderate,"NRA Accused of Illegally Funneling $35 Million To Gun Rights Candidates, Including Trump",Newsweek,moderate,"Anew lawsuit alleges the National Rifle Association (NRA) broke federal campaign finance laws by making as much as $35 million in illegal contributions.

The..."
110,3,Russia - moderate,Giuliani associate Lev Parnas convicted of campaign finance crimes,Axios,moderate,"Florida businessman Lev Parnas was convicted Friday on charges of conspiracy to make foreign contributions to political campaigns, according to multiple..."
110,3,Russia - moderate,"As Virginia governor’s race tightens, McAuliffe and Youngkin report big fundraising numbers",OpenSecrets.org,moderate,"As the Virginia gubernatorial race between former Gov. Terry McAuliffe (D) and businessman Glenn Youngkin (R) tightens, Youngkin raised..."
110,3,Russia - moderate,"""Perfect storm"" blocks Trump-era FEC probes",Axios,moderate,"A ""perfect storm"" of procedural blockades prevented the investigation and sanctioning of alleged Trump campaign election law violations, regulators said this..."
110,3,Russia - moderate,Kochworld comes to Biden's defense on Afghanistan,Axios,moderate,"President Biden is getting some unlikely backing for his Afghanistan troop withdrawal from a longtime nemesis: the Koch political network.

Driving the news..."
111,3,Science - moderate,"Top 1% dodge $163 billion in annual taxes, Treasury estimates",CNBC,moderate,"The top 1% of Americans may be dodging as much as $163 billion in annual taxes, according to a report from the U.S. Department of the Treasury...."
111,3,Science - moderate,"Yellen urges Congress to raise debt limit, warns Pelosi about extraordinary measures running out soon",CNBC,moderate,Treasury Secretary Janet Yellen on Wednesday warned House Speaker Nancy Pelosi that the mere specter of a U.S. default can have drastic consequences for U.S....
111,3,Science - moderate,Yellen Urges Congress to Raise or Suspend Debt Ceiling,AllSides Headline Roundup,moderate,"Treasury Secretary Janet Yellen urged House Speaker Nancy Pelosi to raise or suspend the debt ceiling as soon as possible on Wednesday, warning that inaction..."
111,3,Science - moderate,Biden could start reshaping the Fed next month — and progressives will want a say,CNBC,moderate,"We will soon find out what the Federal Reserve’s leadership will look like under President Joe Biden.

The president is set to make a decision this fall..."
111,3,Science - moderate,Treasury Dept to invoke ‘extraordinary measures’ as Congress misses debt-ceiling deadline,CNBC,moderate,The Treasury Department will begin conducting emergency cash-conservation steps on Monday to avoid busting the federal borrowing limit after a two-year...
112,3,Sexual Misconduct - moderate,Consumer sentiment hits 10-year low while workers quit jobs in record numbers,CNBC,moderate,"Consumer confidence hit a 10-year low in November as inflation climbed to the highest levels since the early 1990s, complicating efforts from policymakers to..."
112,3,Sexual Misconduct - moderate,Record Number of US Workers Quit Their Jobs in September,AllSides Headline Roundup,moderate,"Roughly 4.43 million U.S. workers quit their jobs in September, marking an all-time high, according to data from the Department of Labor.
	The number of quits..."
112,3,Sexual Misconduct - moderate,"October Jobs Report: Strong Rebound as U.S Economy Adds 531,000 Jobs",Wall Street Journal (News),moderate,"The U.S. labor market sprang back to life in October after a summer slowdown, with employers briskly adding jobs and nearly 200,000 women joining the labor..."
112,3,Sexual Misconduct - moderate,"US Economy Adds 531,000 Jobs In October",AllSides Headline Roundup,moderate,"The Labor Department announced on Friday that 531,000 new jobs were added to payrolls in October, outpacing Dow Jones' prediction of 450,000 jobs. The..."
112,3,Sexual Misconduct - moderate,Weekly jobless claims better than expected in another sign of healing for employment,CNBC,moderate,"The U.S. unemployment picture improved again last week, with initial filings for unemployment insurance falling to another pandemic-era low.

First-time..."
113,3,Social Security - moderate,Biden signs $1 trillion infrastructure bill,Reuters,moderate,"In need of a political boost, President Joe Biden will sign a $1 trillion infrastructure bill on Monday at a ceremony expected to draw Democrats and some..."
113,3,Social Security - moderate,Biden Signs $1.2T Infrastructure Bill Into Law,AllSides Headline Roundup,moderate,President Joe Biden signed his $1.2 trillion Infrastructure Investment and Jobs Act into law Monday afternoon during a ceremony on the White House South Lawn....
113,3,Social Security - moderate,Kansas Legislature edits video of public hearing to omit profane rant targeting a journalist,Poynter,moderate,"The Kansas State Legislature has altered video footage of a recent hearing to omit a profane rant targeting a journalist, raising questions about the..."
113,3,Social Security - moderate,Citizens in Advanced Economies Want Significant Changes to Their Political Systems,Pew Research Center,moderate,"As citizens around the world continue to grapple with a global pandemic and the changes it has brought to their everyday lives, many are also expressing a..."
113,3,Social Security - moderate,Hundreds of port workers in Italy are striking against a new vaccine mandate,Quartz,moderate,"Italy’s new covid-19 rules went into effect on Oct. 15, prompting labor strikes and protests across the country. The mandate, one of the strictest in the world..."
114,3,South Korea - moderate,Biden Says Pope Told Him He Is a Good Catholic Amid Controversy Over Abortion,Wall Street Journal (News),moderate,"President Biden, after meeting Pope Francis, said the pontiff told him to continue receiving Communion, amid a controversy among U.S. church leaders ..."
114,3,South Korea - moderate,Biden Says Pope Told Him to Continue Receiving Communion,AllSides Headline Roundup,moderate,"President Joe Biden, a lifelong Roman Catholic, met with Pope Francis on Friday for the first time since his inauguration. While the Vatican canceled its live..."
114,3,South Korea - moderate,"Biden, Pope Francis Meet Amid Controversy Over Abortion",Wall Street Journal (News),moderate,"President Biden, the second Catholic president in American history, traveled to the Vatican on Friday for a meeting with Pope Francis that is expected to focus..."
114,3,South Korea - moderate,Biden's meeting with Pope Francis will be both official and deeply personal,NPR (Online News),moderate,"Ahead of President Biden's visit with Pope Francis on Friday, a question was posed in a White House briefing about whether the meeting will be ""personal or..."
114,3,South Korea - moderate,Most Americans Who Go to Religious Services Say They Would Trust Their Clergy’s Advice on COVID-19 Vaccines,Pew Research Center,moderate,"As houses of worship continue to reopen, most U.S. adults who regularly attend religious services voice confidence in their clergy to provide guidance on the..."
115,3,Sports - moderate,FDA advisory panel recommends Pfizer vaccine for kids ages 5 to 11,NPR (Online News),moderate,A panel of independent advisers to the Food and Drug Administration is recommending that the agency issue an emergency use authorization for the Pfizer-...
115,3,Sports - moderate,FDA Advisory Panel Backs Pfizer Vaccine for Kids Ages 5 to 11,AllSides Headline Roundup,moderate,"On Wednesday, an independent Food and Drug Administration (FDA) advisory panel recommended the Pfizer-BioNTech vaccine for children ages 5 to 11.  The children..."
115,3,Sports - moderate,U.S. FDA advisers weigh Pfizer/BioNTech COVID-19 vaccine in children,Reuters,moderate,REUTERS/Dado RuvicAn expert panel will weigh authorization of Pfizer Inc (PFE.N) and BioNTech's (22UAy.DE) COVID-19 vaccine for U.S....
115,3,Sports - moderate,FDA Says Benefits Of Pfizer's COVID-19 Vaccine Outweigh Risks In Children 5 To 11,AllSides Headline Roundup,moderate,Food and Drug Administration regulators shared a study on Friday that said the benefits of the Pfizer-BioNTech vaccine for children ages 5 to 11 “would clearly...
115,3,Sports - moderate,"Benefits of COVID vaccine for children outweigh risks, FDA says",Axios,moderate,Food and Drug Administration regulators said Friday that the benefits of the Pfizer-BioNTech vaccine for children far outweigh the risks for children...
116,3,State Department - moderate,The New Borat Sequel: Reviews and Responses,Abridge News,moderate,"This Abridge News topic aggregates four unique arguments on different sides of the debate. Here are the quick facts to get you started:
THE QUICK FACTS
Last..."
116,3,State Department - moderate,Heard any Biden jokes? Study of late-night comics finds few,Associated Press,moderate,"From the perspective of late-night joke writers, there’s really only one person running for president.

A staggering 97% of the jokes Stephen Colbert and..."
116,3,State Department - moderate,VIDEO: Anti-Centrism: Where I Stand Politically,Jreg (Youtuber),moderate,I know what the people want. They want me to turn this into a vapid political channel where I parrot talking points everyone's already heard. Never fear: here...
116,3,State Department - moderate,How two Nigerian women are breaking into comedy’s boys club,Christian Science Monitor,moderate,"In a brightly colored sitting room somewhere in Nigeria, a couple and their teenage daughter are gathered comfortably in front of the television, watching a..."
116,3,State Department - moderate,Ricky Gervais at the Golden Globes,Abridge News,moderate,"This Abridge News topic aggregates four unique arguments on different sides of the debate. Here are the quick facts to get you started:
THE QUICK FACTS
On..."
117,3,Supreme Court - moderate,"At COP26, World Governments Agree to Strengthen Emissions Pledges but Questions Loom",Wall Street Journal (News),moderate,"More than 190 nations reached a deal at the United Nations summit here that aims to accelerate greenhouse-gas-emissions cuts across the world, but..."
117,3,Supreme Court - moderate,COP26 Summit Ends With Glasgow Climate Pact To Reduce Fossil Fuel Use,AllSides Headline Roundup,moderate,"After nearly two weeks of discussions, leaders from nearly 200 countries reached an agreement Saturday at the COP26 climate summit to significantly reduce..."
117,3,Supreme Court - moderate,World Leaders Pledge to Cut Methane Emissions by 30%,AllSides Headline Roundup,moderate,"On Tuesday, President Joe Biden and over 100 world leaders at the COP26 climate summit pledged to cut worldwide methane emissions by 30% by 2030. Biden also..."
117,3,Supreme Court - moderate,EPA eyes reversal of Trump revocation of California vehicle emissions waiver,The Hill,moderate,The Environmental Protection Agency (EPA) is reconsidering the Trump administration’s decision to not allow California to set its own vehicle tailpipe...
117,3,Supreme Court - moderate,GOP lawmakers slam EPA chief over firing of science advisers,Associated Press,moderate,Two House Republicans are demanding that the Environmental Protection Agency provide records related to a decision by the agency’s new leader to remove dozens...
118,3,Sustainability - moderate,Rigged Voting Machines? Chinese Hacking? Local Fraud? Officials Kept Digging,Newsweek,moderate,"On Monday, November 16th, Attorney General William Barr and FBI Director Christopher Wray were worried enough about Donald Trump..."
118,3,Sustainability - moderate,Republicans hold largest edge in early midterm vote preferences in 40 years: poll,The Hill,moderate,"Republicans are in the best position to retake seats in Congress during midterm elections in four decades, according to a new poll. 

An ABC News/..."
118,3,Sustainability - moderate,Fact Checking McAuliffe’s Claim That Youngkin Wants to Ban Books by Black Authors,The Dispatch Fact Check,moderate,The Democratic nominee in the Virginia gubernatorial race Terry McAuliffe has accused his Republican opponent Glenn Youngkin of “want[ing] to ban books by...
118,3,Sustainability - moderate,Do election failures mark the end for 'defund the police'?,Yahoo! The 360,moderate,"After George Floyd was murdered by Minneapolis Police Officer Derek Chauvin in May 2020, the city became the epicenter of a nationwide movement pushing for..."
118,3,Sustainability - moderate,"Joe Biden's Approval Rating Remains Dismal, Kamala Harris' Is Even Worse",Newsweek,moderate,President Joe Biden and Vice President Kamala Harris are continuing to suffer heavily in the polls following a week in which their party...
119,3,Taxes - moderate,White House unveils effort to address military toxic exposures,Axios,moderate,"The White House on Thursday announced a new strategy to identify and treat health issues in veterans who may have been exposed to chemical, physical..."
119,3,Taxes - moderate,Perspectives: Veterans Day 2021,AllSides Headline Roundup,moderate,"Happy Veterans Day from AllSides! 
The holiday, which was originally known at Armistice Day, was originally established to commemorate the end of World War I...."
119,3,Taxes - moderate,Watchdog finds no misconduct in mistaken Afghan airstrike,Associated Press,moderate,An independent Pentagon review has concluded that the U.S. drone strike that killed innocent Kabul civilians and children in the final days of the Afghanistan...
119,3,Taxes - moderate,Biden announces new strategy to reduce military and veteran suicides,Axios,moderate,President Biden announced on Tuesday a new strategy to reduce military and veteran suicide that includes promoting safe firearm storage and...
119,3,Taxes - moderate,Milley Calls China's Hypersonic Missile Test 'Very Close' to 'Sputnik Moment',AllSides Headline Roundup,moderate,Chairman of the Joint Chiefs of Staff Gen. Mark Milley said Wednesday that China’s recent successful test of a hypersonic missile was “very close” to a “...
120,3,Tea Party - moderate,Biden's Virtual Meeting with Xi Jinping,AllSides Headline Roundup,moderate,"President Joe Biden and Chinese President Xi Jinping held their first meeting of Biden's presidency Monday night.
	The two discussed issues concerning both..."
120,3,Tea Party - moderate,"China hails Xi and Biden talks, after year of growing strain",Associated Press,moderate,"China on Tuesday hailed a virtual meeting between President Xi Jinping and U.S. President Joe Biden, saying they had a candid and constructive exchange that..."
120,3,Tea Party - moderate,Joe Biden and Xi Jinping: What they want from talks,BBC News,moderate,"US President Joe Biden and Chinese President Xi Jinping will hold a virtual summit on Monday as tensions between the countries deepen.

The competing..."
120,3,Tea Party - moderate,"At COP26, World Governments Agree to Strengthen Emissions Pledges but Questions Loom",Wall Street Journal (News),moderate,"More than 190 nations reached a deal at the United Nations summit here that aims to accelerate greenhouse-gas-emissions cuts across the world, but..."
120,3,Tea Party - moderate,COP26 Summit Ends With Glasgow Climate Pact To Reduce Fossil Fuel Use,AllSides Headline Roundup,moderate,"After nearly two weeks of discussions, leaders from nearly 200 countries reached an agreement Saturday at the COP26 climate summit to significantly reduce..."
121,3,Technology - moderate,Jury begins deliberating in Kyle Rittenhouse murder trial,Reuters,moderate,Sean Krajacic/ Pool via REUTERSThe judge in the Wisconsin murder trial of Kyle Rittenhouse instructed the jury on Tuesday to begin deliberating on the fate of...
121,3,Technology - moderate,Watch live: Closing arguments are underway in the Kyle Rittenhouse homicide trial,NPR (Online News),moderate,"Prosecutors and defense lawyers are making their closing arguments in the criminal trial of Kyle Rittenhouse, the 18-year-old who is charged with homicide..."
121,3,Technology - moderate,Closing Arguments Made in Kyle Rittenhouse Case,AllSides Headline Roundup,moderate,"Prosecutors and defense lawyers delivered their closing arguments in the murder trial of Kyle Rittenhouse on Monday. Rittenhouse, now 18, faces six charges —..."
121,3,Technology - moderate,Judge dismisses charge against U.S. teen Rittenhouse for possessing rifle,Reuters,moderate,A Wisconsin judge in the murder trial of Kyle Rittenhouse on Monday dismissed a misdemeanor charge against the U.S. teenager for illegally possessing the AR-15...
121,3,Technology - moderate,Dontae Sharpe: US man wrongfully imprisoned for 26 years pardoned,BBC News,moderate,"A North Carolina man wrongly convicted of murder and imprisoned for 26 years has been granted a full pardon by the governor.

Dontae Sharpe had fought to..."
122,3,Terrorism - moderate,"Women are our climate leaders, but at COP26 they're struggling to be heard",CNET,moderate,"On the final day of the United Nation's COP26 climate summit, delegates who identify as part of the climate justice movement staged a..."
122,3,Terrorism - moderate,Texas House votes to ban transgender girls from sports,Reuters,moderate,The Texas House of Representatives passed a bill that bans transgender women and girls from participating in school sports after three previous attempts failed...
122,3,Terrorism - moderate,Court again lets Texas continue banning most abortions,Associated Press,moderate,Texas can continue banning most abortions after a federal appeals court rejected the Biden administration’s latest attempt to stop a novel law that has become...
122,3,Terrorism - moderate,Federal Appeals Court Keeps Texas Abortion Ban Intact; DOJ Asks Supreme Court to Halt Law,AllSides Headline Roundup,moderate,The 5th Circuit Court of Appeals ruled Thursday that Texas' new abortion law can remain in place. The three-judge panel voted 2-1 to grant the state's request...
122,3,Terrorism - moderate,Sotomayor: SCOTUS oral arguments changed in part because female justices were interrupted,Axios,moderate,Supreme Court Justice Sonia Sotomayor said Wednesday that changes in the format of oral arguments were made in part after research showed that female justices...
123,3,Trade - moderate,Sudan coup: Military dissolves civilian government and arrests leaders,BBC News,moderate,"A coup is under way in Sudan, where the military has dissolved civilian rule, arrested political leaders and declared a state of emergency.

The coup leader..."
123,3,Trade - moderate,"The Malaria Vaccine Is a Big Deal, but Not a Silver Bullet",Wired,moderate,"When Patrick Duffy started his career at the Walter Reed Army Institute of Research in 1991, scientists were already a few years into testing a first-of-its-..."
123,3,Trade - moderate,Historic go-ahead for malaria vaccine to protect African children,BBC News,moderate,"Children across much of Africa are to be vaccinated against malaria in a historic moment in the fight against the deadly disease.

Malaria has been one of..."
123,3,Trade - moderate,WHO warns lack of COVID-19 vaccine supply in Africa could make it breeding ground for new variants and ‘send the whole world back to square one’,MarketWatch,moderate,The World Health Organization made another urgent plea to developed nations to make a greater effort to get vaccines against the coronavirus-borne illness...
123,3,Trade - moderate,117 Dead Amid Ongoing Violence in South Africa,AllSides Headline Roundup,moderate,"Riots, looting and violence broke out in South Africa over the past week after former South African President Jacob Zuma was imprisoned on July 7 for refusing..."
124,3,Transportation - moderate,"Four U.S. Intelligence Agencies Produced Extensive Reports on Afghanistan, but All Failed to Predict Kabul’s Rapid Collapse",Wall Street Journal (News),moderate,Leading U.S. intelligence agencies failed to predict the rapid Taliban takeover of Afghanistan prior to the final withdrawal of American troops and instead...
124,3,Transportation - moderate,Jake Sullivan discussed Saudi-Israel normalization with MBS,Axios,moderate,"White House national security adviser Jake Sullivan raised normalization with Israel during his recent meeting with Saudi Crown Prince Mohammed bin Salman,..."
124,3,Transportation - moderate,North Korea Test-Fires Another Ballistic Missile Hours After U.S. Offers To Restart Dialog,Forbes,moderate,"North Korea test-fired a ballistic missile into the sea on Tuesday, according to the South Korean and Japanese militaries, signaling a continuation of its..."
124,3,Transportation - moderate,"Colin Powell's legacy, defined by two very different wars in Iraq",NPR (Online News),moderate,"Colin Powell became a household name because of the four stars on his Army uniform and his iconic statements about Iraq.

In the first Iraq war in 1991, he..."
124,3,Transportation - moderate,Police outnumber protesters at right-wing Capitol rally,BBC News,moderate,"A few hundred protesters gathered around the US Capitol on Saturday, for a rally in support of the pro-Trump rioters who ransacked the building on 6 January..."
125,3,Treasury - moderate,"Wanted, due to supply chain shortages: used crutches, walkers and canes",Poynter,moderate,"From Utah to South Carolina and Kentucky, hospitals and charities are asking for gently used crutches, canes and walkers. Supplies are getting harder to come..."
125,3,Treasury - moderate,United States issues its 1st passport with ‘X’ gender marker,Associated Press,moderate,"The United States has issued its first passport with an “X” gender designation, marking a milestone in the recognition of the rights of people who do not..."
125,3,Treasury - moderate,"This arthritis drug cost $198 in 2008. Now it's more than $10,000",Axios,moderate,"In 2008, a box of 30 anti-inflammatory rectal suppositories that treats arthritis, called Indocin, had a price tag of $198. As of Oct. 1, the price of..."
125,3,Treasury - moderate,Should there be special programs for gifted students?,Yahoo! The 360,moderate,New York City Mayor Bill de Blasio on Friday announced a plan to gradually eliminate his city’s program for gifted and talented students in K-12...
125,3,Treasury - moderate,Tesla hit with $137 million judgement in workplace racism case,Fortune,moderate,Tesla Inc. lost a case against a Black former elevator operator and must pay an unprecedented $137 million in damages for having turned a blind eye...
126,3,US Census - moderate,Infrastructure bill unleashes funding to address risky dams,Associated Press,moderate,"States will soon be flooded with federal money to address a pent-up need to repair, improve or remove thousands of aging dams across the U.S., including some..."
126,3,US Census - moderate,‘Just keep it flowing.’ Three people working to untangle supply chain.,Christian Science Monitor,moderate,"For every supply chain chokepoint, there’s a person working to free it up. Three frontline workers walk us through the global backlog, showing the humanity..."
126,3,US Census - moderate,Biden attempts to turn page on Afghanistan with domestic refocus,The Hill,moderate,The White House is trying to move past the chaotic and deadly U.S. withdrawal from Afghanistan by turning its attention to domestic priorities like ...
126,3,US Census - moderate,Here's What's Included In The Bipartisan Infrastructure Bill,NPR (Online News),moderate,Senators announced the long-awaited text of a nearly $1 trillion bipartisan infrastructure package Sunday night over a month after President Biden...
126,3,US Census - moderate,Senate Negotiators Rush to Meet Infrastructure Deadline,AllSides Headline Roundup,moderate,"Bipartisan negotiators in the Senate rushed to finalize their infrastructure bill on Tuesday before a scheduled procedural vote on Wednesday, as Republicans..."
127,3,US Congress - moderate,Anti-Trump Republicans to back vulnerable Democratic lawmakers in 2022 congressional races,Reuters,moderate,"A group of anti-Trump Republicans on Thursday will endorse a slate of Democratic lawmakers facing tough races in next year's midterm elections, in a bid to..."
127,3,US Congress - moderate,The easiest cure for political distrust,Christian Science Monitor,moderate,"Nine months into the Biden presidency and a new but divided Congress, the political debate in the United States may be going far beyond policy issues, such as..."
127,3,US Congress - moderate,One Western town’s solution to wildfires? Community.,Christian Science Monitor,moderate,"As wildfires haunt the American West, Ashland, Oregon, has emerged as a leader in forest management. The city’s bipartisan approach hinges on a cooperative..."
127,3,US Congress - moderate,Senate Minority Leader Mitch McConnell announces he just received a COVID booster shot: 'It was an easy decision',Insider,moderate,"Republican Senate Minority Leader Mitch McConnell announced during a floor speech on Monday that he has received a third dose of the Pfizer COVID-19 vaccine,..."
127,3,US Congress - moderate,"Biden and McConnell Receive COVID-19 Booster Shots, Encourage Vaccines",AllSides Headline Roundup,moderate,Two top U.S. political leaders on opposite sides of the aisle received Pfizer's COVID-19 vaccine booster shot in recent days and encouraged people to get the...
128,3,US Constitution - moderate,Warehouses are overwhelmed by America's shopping spree,NPR (Online News),moderate,"Doug Kiersey has been building, buying and leasing warehouses for almost 40 years. He's never seen a time like this.

""It's completely unprecedented,"" says..."
128,3,US Constitution - moderate,What the Ever Given Taught the World,Foreign Policy,moderate,"On March 29, after six days being stuck in the Suez Canal and blocking all other ships from sailing through the vital passage, the Ever Given was..."
128,3,US Constitution - moderate,Biden rolls out multibillion-dollar plan to upgrade aging U.S. ports after passage of infrastructure bill,CNBC,moderate,The Biden administration outlined several initiatives on Tuesday aimed at addressing immediate supply-chain challenges and other disruptions affecting global...
128,3,US Constitution - moderate,Tariffs to Tackle Climate Change Gain Momentum. The Idea Could Reshape Industries.,Wall Street Journal (News),moderate,"Governments in the U.S., Europe and other developed nations are embarking on a climate change experiment: using tariffs on trade to cut carbon..."
128,3,US Constitution - moderate,U.S. and EU agree to ease metal tariffs imposed by Trump administration,CNBC,moderate,"The United States and the European Union on Saturday announced an easing of a trade dispute that started during the Trump administration.

The..."
129,3,US House - moderate,Why Albuquerque’s latest experiment in policing doesn’t involve officers,Christian Science Monitor,moderate,"As cities wrestle with how to reform policing to reduce the use of lethal force, Albuquerque has created a new kind of responder on the streets. It sends..."
129,3,US House - moderate,Defund The Police,The Flip Side,moderate,“Minneapolis voters on Tuesday rejected a proposal to replace the city’s police department… The ballot question called for a new Department of Public...
129,3,US House - moderate,Alec Baldwin,The Flip Side,moderate,“Alec Baldwin was drawing a revolver across his body and pointing it at a camera during rehearsal on the set of ‘Rust’ when the weapon fired and struck...
129,3,US House - moderate,'Favorite of presidents' Colin Powell dies of COVID-19 complications,Reuters,moderate,"Colin Powell, the first Black U.S. secretary of state and top military officer, died on Monday at the age of 84 due to complications from COVID-19. He was..."
129,3,US House - moderate,USPS slowdown starts Oct. 1: What to know about new delays and price hikes for mail,CNET,moderate,"If you're like me, sending a letter or package across the country through the US Postal Service feels like a game of chance. Will it get there in a week -- or..."
130,3,US Military - moderate,What are President Biden's challenges at the border?,BBC News,moderate,"US President Joe Biden entered the White House promising to tackle immigration challenges that have remained unsolved for decades.

Yet since he took office..."
130,3,US Military - moderate,Neighbours of Belarus say migrant crisis risks military clash,Reuters,moderate,Countries bordering Belarus on Thursday warned the migrant crisis on the European Union's eastern borders could escalate into a military...
130,3,US Military - moderate,Belarus Migrant Crisis Spurs Tensions in Europe,AllSides Headline Roundup,moderate,"Thousands of migrants from the Middle East camped on the border of Poland and Belarus on Thursday, caught in the middle of an escalating diplomatic crisis...."
130,3,US Military - moderate,What’s happening at the U.S.-Mexico border in 7 charts,Pew Research Center,moderate,"The U.S. Border Patrol reported more than 1.6 million encounters with migrants along the U.S.-Mexico border in the 2021 fiscal year, more than quadruple the..."
130,3,US Military - moderate,Poland blocks hundreds of migrants at Belarus border,BBC News,moderate,"Poland says it has repelled attempts by migrants to enter the country at its eastern border with Belarus, warning that thousands more were on the way.

Video..."
