topic_id,bias_id,topic,title,source,bias,desc.
105,5,Public Health- Right,Judge Rejects Defense Request to Remove Jesse Jackson from Ahmaud Arbery Trial,National Review, Right,The judge presiding over the Ahmaud Arbery trial rejected the defense team’s request to remove civil rights activist Jesse Jackson from the court...
105,5,Public Health- Right,The Book Version Of The New York Times’s 1619 Project Doubles Down On Junk History,The Federalist, Right,"The New York Times has produced a forthcoming book version of its error-riddled 1619 Project, whose outrageous central claim is that slavery and racism are the..."
105,5,Public Health- Right,Biden calls Satchel Paige 'the great negro' in latest gaffe,Fox News (Online News), Right,"President Biden referred to the late baseball player Satchel Paige as ""the great negro"" before correcting himself during his Veterans Day address at..."
105,4,Public Health- Lean Right,McDonald’s CEO apologizes for texts to Chicago mayor that sparked protest,New York Post (News), Lean Right,McDonald’s head honcho Chris Kempczinski has issued an apology for his texts to the mayor of Chicago that sparked protests by critics who accused the...
105,4,Public Health- Lean Right,White House says 'Republicans are lying' about critical race theory in schools,Washington Examiner, Lean Right,White House principal deputy press secretary Karine Jean-Pierre told reporters on Thursday that the issue of race and education in the Virginia gubernatorial...
106,5,Race and Racism- Right,"‘100 Percent False’: Dave Portnoy Denies Sexual Misconduct Allegations, Admits He’s ‘Scared’ Of Cancel Culture",The Daily Caller, Right,"Barstool Sports president Dave Portnoy responded on Thursday to an Insider report about allegations of sexual misconduct made against him.

The Insider ..."
106,4,Race and Racism- Lean Right,Andrew Cuomo charged over alleged groping of former aide: source,New York Post (News), Lean Right,Disgraced ex-Gov. Andrew Cuomo was charged Thursday with groping a former aide in Albany’s Executive Mansion — a crime that could force him to register as...
106,5,Race and Racism- Right,Dozens of Loudoun County students stage walkout over sexual assault by boy in girls' bathroom,Fox News (Online News), Right,"Students in Loudoun County, Virginia, staged a walkout in protest of recent sexual assault cases at the public school system and to show..."
106,5,Race and Racism- Right,Loudoun County Dad Smeared As ‘Domestic Terrorist’ Says School Covered Up Daughter’s Rape By Boy In Girls’ Bathroom,The Federalist, Right,A Loudoun County father smeared as a domestic terrorist by a leftist school board association says his school district covered up his daughter’s rape by a “...
106,4,Race and Racism- Lean Right,'End this nightmare!': Loudoun County parents demand resignation of superintendent over sexual assault claims,Washington Examiner, Lean Right,"Dozens of parents, students, and others are demanding the resignation of a Loudoun County superintendent following outrage over claims of sexual assault...."
107,5,Religion and Faith- Right,GOP Reps Call on Top Biden Admin Officials To Testify on Bungled Afghanistan Withdrawal,Washington Free Beacon, Right,A coalition of Republican foreign policy leaders in Congress is demanding that senior Biden administration officials appear on Capitol Hill to be questioned...
107,5,Religion and Faith- Right,GOP Lawmakers Concerned Biden Removed Sanctions To Appease Iran,Washington Free Beacon, Right,A group of 33 Republican lawmakers launched an investigation on Thursday into the Biden administration’s decision to remove sanctions earlier this month...
107,5,Religion and Faith- Right,Bomb attack on Kabul mosque 'kills 10 and injures more than 30': Memorial service for mother of Taliban's chief spokesman 'is targeted by ISIS militants' in Afghanistan capital,Daily Mail, Right,"A bomb which targeted the entrance of a mosque in the Afghan capital of Kabul on Sunday has left a 'number of civilians dead', according to a Taliban..."
107,4,Religion and Faith- Lean Right,The Generals Contradict Biden on Afghanistan,Wall Street Journal (Opinion), Lean Right,"President Biden hopes the political fallout from his botched Afghanistan withdrawal will fade quickly, but Tuesday’s Senate hearing with the secretary of..."
107,4,Religion and Faith- Lean Right,Gen. Milley defends calls to Chinese: ‘I was certain’ Trump wouldn’t order attack,Washington Times, Lean Right,"America’s top general on Tuesday vehemently defended his Jan. 8 phone call with Chinese military leaders, telling lawmakers that he was “certain” then-..."
108,4,Republican Party- Lean Right,Sen. Cotton: My Bill Will Crack Down on Big Tech,Newsmax (News), Lean Right,"Sen. Tom Cotton says it's time to revive competition and sharply limit further consolidations by Big Tech.

The Arkansas Republican made his..."
108,5,Republican Party- Right,GOP Senators Call Out Biden Nominee’s Rant About Bankrupting Fossil Fuel Industries,The Daily Caller, Right,Republican senators representing some of the U.S.’s leading carbon energy-producing states are speaking out against Comptroller of the Currency nominee Saule...
108,4,Republican Party- Lean Right,Senate GOP blocks federal election law debate for fourth time this year,New York Post (News), Lean Right,"Senate Democrats tried and failed once again Wednesday to begin debate on a bill that would radically revamp America’s election laws, as all but two..."
108,5,Republican Party- Right,"Manchin Is Still No on Reconciliation: ‘What I See Are Shell Games, Budget Gimmicks’",CNSNews.com, Right,"It's time to pass the bipartisan infrastructure bill and ""quit playing games,"" Sen. Joe Manchin (D-W.Va.) told a news conference on Monday.

The senator --..."
108,4,Republican Party- Lean Right,"Senate Republicans block Freedom to Vote Act, Democrats’ latest election overhaul bill",Washington Examiner, Lean Right,"Senate Republicans on Wednesday blocked the advancement of the Freedom to Vote Act, one of three major voting bills brought forward by Democrats in Congress..."
109,4,Role of Government- Lean Right,"Biden's spending plan could cost nearly $5T if made permanent, analysis shows",Fox Business, Lean Right,President Biden has unveiled a framework for a modified social spending plan that imagines spending close to $1.75 trillion over the next...
109,4,Role of Government- Lean Right,"Biden plan to hire 80K IRS agents will backfire, letting wealthy dodge taxes, expert warns",Washington Times, Lean Right,"President Biden’s proposed tax hikes and plan to hire more than 80,000 additional Internal Revenue Service agents could wind up helping the super-..."
109,5,Role of Government- Right,IRS Adjusts Tax Brackets As Inflation Hits 30-Year High,The Daily Wire, Right,The Internal Revenue Service revealed that it would adjust federal income tax brackets and deductions in light of rising price levels in the United States....
109,5,Role of Government- Right,Democrat Cindy Axne Falsely Claims Biden’s $1.75T Agenda Will Cost Iowans ‘Literally Nothing’,Breitbart Fact Check, Right,"CLAIM: Democrat Rep. Cindy Axne (D-IA) claimed last week that President Joe Biden’s Build Back Better agenda will cost Iowans “literally nothing.”

VERDICT:..."
109,5,Role of Government- Right,Democrats release text of massive social spending bill,Fox News (Online News), Right,"Democrats have released the text of their massive social spending bill, outlining many of the priorities of President Biden's ""Build Back Better"" plan.

The..."
110,5,Russia- Right,"Steele dossier key player gave thousands to Hillary, Dems",Fox News (Online News), Right,"A key player in the debunked Steele dossier gave thousands of dollars to former Secretary of State Hillary Clinton and other Democrats,..."
110,5,Russia- Right,"Walker off to fast start, hauling in $3.7M since launching Senate bid",Fox News (Online News), Right,Republican Senate candidate Herschel Walker has sprinted out of the blocks when it comes to fundraising for his Senate campaign to try and...
110,4,Russia- Lean Right,Koch-aligned leaders oppose banning critical race theory,Washington Examiner, Lean Right,"Leaders affiliated with Koch Industries, famous for backing conservative political candidates, decided not to support a government ban on critical race theory..."
110,4,Russia- Lean Right,Biden turns on the Democratic Party fundraising machine for 2022,Washington Examiner, Lean Right,President Joe Biden's dive into the pool of high-dollar fundraisers this summer comes with an appeal to party unity and the promise of nailing big-ticket...
110,4,Russia- Lean Right,Arizona judge presses for disclosure of donors funding Maricopa election audit,Washington Examiner, Lean Right,An Arizona judge on Wednesday questioned the claim that the public does not have the right to know who is funding the audit of the Maricopa County...
111,4,Science- Lean Right,White House to go on offense against GOP on debt ceiling and Trump-era deficits,Washington Examiner, Lean Right,The White House is ending its hands-off approach to the ongoing debt ceiling standoff between Democratic and Republican leadership on Capitol Hill and is...
111,5,Science- Right,Yellen: US Will Be Out Of Money In October If Congress Doesn’t Raise Debt Ceiling,The Daily Caller, Right,Treasury Secretary Janet Yellen warned congressional leaders Wednesday that the U.S. is on track to default on its debt sometime in October if Congress fails...
111,4,Science- Lean Right,Treasury Secretary Yellen urges Congress to raise debt limit on ‘bipartisan basis’,Washington Times, Lean Right,"Treasury Secretary Janet Yellen on Monday called on Congress to raise the debt ceiling in a bipartisan manner, rather than through the..."
111,4,Science- Lean Right,Treasury: Only 6.5 Percent of $46B Rental Relief Has Been Used,Newsmax (News), Lean Right,"With just two weeks remaining in the federal COVID-19 evictions ban, just 6.5% (roughly $3 billion) of the $46 billion available for Americans to cover rent,..."
111,5,Science- Right,Buttigieg on Infrastructure Talks: 'We're Getting Pretty Close to a Fish-or-Cut-Bait Moment',CNSNews.com, Right,"Negotiations on an infrastructure package are making progress, but ""the negotiations can't go on forever,"" Transportation Secretary Pete Buttigieg told CNN's ""..."
112,4,Sexual Misconduct- Lean Right,A record 4.4M Americans quit jobs as 'Great Resignation' gathers momentum,Fox Business, Lean Right,"The number of U.S. workers quitting their jobs surged to a record in September as openings remained near an all-time high. 

The..."
112,4,Sexual Misconduct- Lean Right,Hundreds of Thousands to Go on Four-Day Nationwide Strike Over Vaccine Mandates: Organizer,The Epoch Times, Lean Right,"A nationwide strike against vaccine mandates will take place from Nov. 8 to Nov. 11, according to the main organizer for the walkout, Leigh..."
112,5,Sexual Misconduct- Right,Democrats’ $1.75 trillion bill could massively increase fines against employers violating vaccine mandate,Fox News (Online News), Right,The Democrats’ $1.75 trillion social spending bill would massively increase fines imposed on employers for occupational hazards. President Biden...
112,4,Sexual Misconduct- Lean Right,"October jobs report beats expectations with gain of 531,000",Washington Times, Lean Right,"The U.S. economy created more jobs than expected in October as unemployment fell to 4.6% and 531,000 new jobs were added to payrolls, the Labor Department..."
112,4,Sexual Misconduct- Lean Right,Labor Secretary Insists OSHA COVID-19 Vaccine Rule Is Not a Mandate,The Epoch Times, Lean Right,"Labor Secretary Marty Walsh, during a media blitz on Thursday, said that the new Biden administration rule that requires private employees to show proof of..."
113,4,Social Security- Lean Right,How Biden's infrastructure victory lap could disappoint Democrats,Washington Examiner, Lean Right,"President Joe Biden launched a publicity tour touting his newly passed $1.2 trillion bipartisan infrastructure bill, but political operatives in both..."
113,4,Social Security- Lean Right,Voters Are Done With COVID-19 and Pandemic-Powered Officials,Reason, Lean Right,"Politicians have been on a high over the last year-plus, wielding extraordinary power with the approval of voters fearful of viral infection. Democrats, in..."
113,5,Social Security- Right,Here Are The Conservatives Suing Biden Over His ‘Unconstitutional’ Vaccine Coercion,The Federalist, Right,At least 19 states have already begun to legally pursue action against the Biden administration for forcing medical coercion on federal contractors...
113,4,Social Security- Lean Right,19 States Sue Biden Administration Over COVID-19 Vaccine Mandate,The Epoch Times, Lean Right,Several U.S. states on Friday mounted multiple federal lawsuits against the Biden administration over its COVID-19 vaccine mandate for federal...
113,4,Social Security- Lean Right,China’s Vain Struggle For Covid Zero,The American Conservative, Lean Right,"In pursuit of the mythical Covid zero, China is now pushing vaccines on children as young as three years old.

Thus far, China has administered more than 2.2..."
114,4,South Korea- Lean Right,Taxonomy Of Woke Religion,The American Conservative, Lean Right,Here’s a Shellenberger essay explaining why wokeism is a religion. He begins by pointing out how the devoutly woke believe things that are demonstrably...
114,5,South Korea- Right,How Getting Fired For His Beliefs Became A Huge Opportunity For My Husband And Our Family Canceling,The Federalist, Right,Canceling conservatives is not silencing or cowing them. It is driving Christians to consider the connections between their faith and their money and jobs...
114,5,South Korea- Right,Biden’s Visit to the Vatican,The American Spectator, Right,"In the days of John F. Kennedy, the Democrats emphasized their political distance from the pope. Kennedy promised Americans that he would never let the pope..."
114,4,South Korea- Lean Right,"Biden gives bizarre answer on abortion after meeting with pope, says Francis 'happy' he's a 'good Catholic'",Washington Examiner, Lean Right,President Joe Biden delivered a perplexing answer Friday about whether he and Pope Francis discussed abortion during their 90-minute meeting at the...
114,4,South Korea- Lean Right,Vatican Cardinal Mueller Calls for Exemptions on Vaccines,Newsmax (News), Lean Right,"Christians should be allowed to follow their conscience and opt out of vaccine mandates, especially in cases where aborted fetal tissue may have been part of..."
115,4,Sports- Lean Right,FDA recalls 2.2 million at-home coronavirus tests due to false positives,Fox Business, Lean Right,The FDA announced this week that the recall of more than 2.2 million at-home COVID-19 tests by digital diagnostics firm Ellume is being classified as...
115,5,Sports- Right,Pfizer and BioNTech to Request Authorization for COVID-19 Boosters for Adults 18 and Up,National Review, Right,"Pfizer and BioNTech will request authorization from the Biden administration to expand eligibility for their COVID-19 booster shots to the general population,..."
115,5,Sports- Right,The FDA Shouldn’t Cut Corners on Child Vax Safety,National Review, Right,"Before parents consent to vaccinate their children against COVID, basic medical ethics requires that they be informed of how safe the vaccine is. Yet in a..."
115,4,Sports- Lean Right,FDA advisers recommend Pfizer vaccine for children ages 5 to 11,Washington Examiner, Lean Right,"Advisers to the Food and Drug Administration recommended on Wednesday that children ages 5 to 11 receive the Pfizer-BioNTech vaccine.

The FDA's advisory..."
115,4,Sports- Lean Right,FDA finds kid-sized Pfizer dose highly effective against COVID-19 in children ages 5-11,New York Post (News), Lean Right,Food and Drug Administration researchers found the Pfizer-BioNTech vaccine to be highly effective at protecting kids from COVID-19 – as federal regulators inch...
116,5,State Department- Right,I Forced A Bot to Write an Amy Coney Barrett Story Based on Media Reporting and This Was the Result,Washington Free Beacon, Right,"Using advanced algorithmic technology purchased on the dark web, the Washington Free Beacon has created a bot capable of performing journalism at a..."
116,4,State Department- Lean Right,Democrats Ask ACB To Recuse Herself From Any Cases Involving The Constitution,Babylon Bee (Humor), Lean Right,"WASHINGTON D.C.—With Amy Coney Barrett’s confirmation looming, Democrats have raised a number of questions about her fitness as a Supreme Court justice and..."
116,4,State Department- Lean Right,Trump Adds 'Black Lives Matter' Sticker To SUV So Media Can't Claim He's Spreading COVID,Babylon Bee (Humor), Lean Right,"WASHINGTON, D.C.—In what's being hailed as a 14-dimensional Go move, President Trump added a Black Lives Matter decal to his SUV so he can take as many trips..."
116,4,State Department- Lean Right,Twitter 'Accidentally' Suspends Babylon Bee,ZeroHedge, Lean Right,"Twitter briefly suspended the account of popular satire website Babylon Bee on Monday in what the company now claims was an error.

On Monday afternoon,..."
116,4,State Department- Lean Right,"Illegal Immigration Stopped As Trump Kidnaps Wall Of Moms, Deploys On Southern Border",Babylon Bee (Humor), Lean Right,Illegal immigration has come to a screeching halt thanks to a wall of screeching moms. President Trump saw videos of the Portland moms on Twitter and quickly...
117,5,Supreme Court- Right,"World Leaders Reach Climate Deal At COP26, US And China Agree To Collaborate",The Daily Caller, Right,"World leaders have reached a deal at the United Nations Climate Change Conference (COP26) in Glasgow, Scotland to help combat the effects of climate change..."
117,5,Supreme Court- Right,Biden Moves to Wreck U.S. Oil Industry,National Review, Right,"the Biden administration is escalating its war against the American oil industry.

According to an article in the November 2, 2021, Wall Street..."
117,4,Supreme Court- Lean Right,EPA issues emergency OK for first long-lasting disinfectant against COVID-19,New York Post (News), Lean Right,The Environmental Protection Agency granted emergency approval Monday for the first long-lasting disinfectant against COVID-19 — which could kill the virus on...
117,4,Supreme Court- Lean Right,EPA proposes $300M to block toxic chemicals flowing from Mexico to the US,Washington Examiner, Lean Right,"Border Patrol agents assigned to the U.S.-Mexico border between Tijuana, Mexico, and San Diego, California, may soon see relief from the decades-long health..."
117,5,Supreme Court- Right,Trump Administration Finalizes Rollback of Obama Gas Mileage Standards,Breitbart News, Right,The Department of Transportation’s (DOT) National Highway Traffic Safety Administration (NHTSA) and the Environmental Protection Agency (EPA) finalized the...
118,5,Sustainability- Right,'I'm Against Government Intrusion': How an Ordinary Truck Driver Defeated New Jersey's Top State Senate Democrat,CBN, Right,"Edward Durr will be the first to tell you he is a simple man, living a simple life as a truck driver. That changed, however, earlier this month, because he and..."
118,5,Sustainability- Right,"In ‘Deep Blue’ New York, Voters Reject Democrats’ Push for Election Changes",The Daily Signal, Right,"In one of the bluest states in the nation, voters soundly rejected proposed changes to election law that congressional Democrats are trying to impose..."
118,5,Sustainability- Right,Trump’s Bad Night,Rich Lowry, Right,"Glenn Youngkin did it his own way, barely mentioning the former president’s name, and still turned out MAGA voters in droves.

November 2 was a boffo..."
118,5,Sustainability- Right,Virginia Secedes From Biden's Party,Pat Buchanan, Right,"""I don't think parents should be telling schools what they should teach.""

With this remark — arrogant, dismissive, contemptuous — in his debate with Glenn..."
118,5,Sustainability- Right,"House Republicans Inspired by Red Wave in VA, Target New House Seats for 2022: 'No Democrat Is Safe'",CBN, Right,"In the wake of Republican Glenn Youngkin's stunning victory in Virginia and a much closer-than-expected gubernatorial race in New Jersey, a traditional..."
119,5,Taxes- Right,"On Veterans Day, honor those who served and focus on what unites us",Fox News (Opinion), Right,"As we salute all American veterans on this special day, we must not forget that freedom is not free. Veterans Day is a day to honor and respect..."
119,4,Taxes- Lean Right,US admits Pentagon doesn’t know how to defend against China’s hypersonic missiles,Washington Examiner, Lean Right,"U.S. military forces “don’t know how to defend” against China and Russia’s most advanced missile systems, a senior U.S. diplomat has acknowledged.

This..."
119,4,Taxes- Lean Right,Navy Sets Dates to Discharge Sailors Who Refuse Vaccine,Newsmax (News), Lean Right,"The Navy has set a timeline for all sailors to comply with mandatory COVID-19 vaccinations or provide a valid exemption, and it has set punishment for those..."
119,4,Taxes- Lean Right,"Department of Defense, military personnel now subject to automated 'continuous vetting' program",The Post Millennial, Lean Right,"The vetting process for military and Department of Defense personnel is now ""continuous"" as it applies to checks for security clearance approval. The building..."
119,5,Taxes- Right,"Biden Admits to Supreme Court: The ‘Forever War’ Is Not Over, After All",Andrew C. McCarthy, Right,"To the extent President Biden’s pull-out from Afghanistan was not criminally negligent, it was pervasively mendacious.

There was the..."
120,4,Tea Party- Lean Right,Biden exits three-hour Xi summit with no White House mention of China’s growing nuke arsenal,Washington Times, Lean Right,"President Biden and Chinese leader Xi Jinping met via video teleconference for more than three hours on Monday night, discussing a wide..."
120,4,Tea Party- Lean Right,No Breakthrough After First Virtual Summit for Biden and Xi,The Epoch Times, Lean Right,"President Joe Biden and Chinese leader Xi Jinping did not reach any “breakthrough” on issues concerning both nations, after their first virtual..."
120,5,Tea Party- Right,Biden Urged to Address China’s ‘Malign Behavior’ in His Talks With Xi,CNSNews.com, Right,"As President Biden prepares for his virtual meeting with Chinese President Xi Jinping, rights activists and Republican lawmakers are urging the U.S. president..."
120,5,Tea Party- Right,"World Leaders Reach Climate Deal At COP26, US And China Agree To Collaborate",The Daily Caller, Right,"World leaders have reached a deal at the United Nations Climate Change Conference (COP26) in Glasgow, Scotland to help combat the effects of climate change..."
120,4,Tea Party- Lean Right,US Firms Investing in Chinese Chip Makers Despite Security Concerns,Newsmax (News), Lean Right,Various U.S.-based companies and their affiliates in China have continued to invest in the Chinese semiconductor industry despite reservations from the Biden...
121,5,Technology- Right,Rittenhouse defense criticizes prosecution's provocation charge in closing arguments: LIVE UPDATES,Fox News (Online News), Right,"Rittenhouse faces charges including first-degree intentional homicide, which is Wisconsin’s murder count; attempted first-degree intentional homicide;..."
121,4,Technology- Lean Right,Steve Bannon rails against 'misdemeanor from hell' as he's released ahead of trial,Washington Examiner, Lean Right,"Steve Bannon hit out against the ""misdemeanor from hell"" as authorities released him Monday, with prosecutors not seeking to detain him prior to trial...."
121,4,Technology- Lean Right,Ahmaud Arbery trial: Cops planned to give him trespassing warning before death,New York Post (News), Lean Right,Authorities were looking for Ahmaud Arbery to give him a trespass warning for repeatedly entering an under-construction home in Georgia before he was chased...
121,4,Technology- Lean Right,Won’t back down: Adams vows return of NYPD gun unit after BLM ‘bloodshed’ threat,New York Post (News), Lean Right,"Message to BLM: Eric Adams is not backing down.

The Big Apple mayor-elect doubled down on his campaign promise to reinstate the NYPD’s plainclothes unit a..."
121,5,Technology- Right,Judge Shuts Down Rittenhouse Prosecutor’s Questioning For Possible ‘Grave Constitutional Violation’,The Daily Caller, Right,Judge Bruce Schroeder shut down the Kyle Rittenhouse prosecutor’s questioning for a possible “grave Constitutional violation” Wednesday after the prosecution...
122,5,Terrorism- Right,Michelle Wu makes history with Boston mayoral race win,Fox News (Online News), Right,"Democrat Michelle Wu proved victorious in the Boston mayoral race on Tuesday, making history as the Massachusetts city's first female..."
122,5,Terrorism- Right,"Texas Abortion Law to Remain in Effect, Federal Appeals Court Rules",National Review, Right,"The U.S. Court of Appeals for the Fifth Circuit said Thursday it will allow Texas’s heartbeat abortion law, which allows private citizens to sue providers who..."
122,5,Terrorism- Right,"Forcing Women To Compete Against Biological Men Is Unfair, Data Shows",The Daily Caller, Right,"While some Democrats have spent months throwing tantrums over letting biological men play on women’s sports teams, new studies show transgender women do have..."
122,4,Terrorism- Lean Right,‘Our Identity Has Been Hijacked’,The Dispatch, Lean Right,"When the Taliban first imposed its vision for Afghanistan’s cultural and political landscape between 1996 and 2001, the country’s women were subjected to wide-..."
122,4,Terrorism- Lean Right,Marjorie Taylor Greene gets in shouting match with Dem lawmakers on Capitol steps,New York Post (News), Lean Right,"Rep. Marjorie Taylor Greene on Friday sparked a shouting match with a pair of Democratic lawmakers outside the Capitol, prompting one of them to scream that..."
123,4,Trade- Lean Right,State Dept. Condemns Nigeria's Retaliatory Twitter Ban,Newsmax (News), Lean Right,The U.S. Department of State on Thursday condemned the Nigerian government for suspending Twitter and targeting individuals who use the social media site...
123,5,Trade- Right,"Trump announces peace deal between Sudan and Israel, says more nations will normalize relations",Fox News (Online News), Right,"President Trump on Friday announced a peace deal that would normalize ties with between Israel and Sudan, claiming there ""would be many more peace deals to..."
123,4,Trade- Lean Right,Trump’s Opening in Africa,Wall Street Journal (Opinion), Lean Right,"There isn’t much good news in the world these days, but a potential bright spot is Sudan. The U.S. has a chance to pull the northeast African nation closer to..."
123,5,Trade- Right,"'We Have no Mercy on You People': Radical Muslims Attack, Injure Young Christian Woman in Kenya",CBN, Right,"A 21-year-old Christian woman was beaten unconscious by radical Muslims in Isiolo, Kenya last month.

Fozia was with her brother and sister when seven..."
123,4,Trade- Lean Right,Did Bill Gates Test Unapproved Vaccines on Children in Africa?,The Dispatch, Lean Right,"Microsoft co-founder Bill Gates, through his foundation, has spent billions of dollars on health initiatives in developing countries, and amid the coronavirus..."
124,5,Transportation- Right,Federal Authorities Arrest Primary Steele Dossier Researcher as Part of Durham Investigation,Townhall, Right,"Federal authorities on Thursday arrested Igor Danchenko, a Russian analyst who contributed to the discredited, anti-Trump Steele dossier. 

According to..."
124,4,Transportation- Lean Right,Sen. Graham wants briefing on China’s ‘game changing’ hypersonic missile launch,New York Post (News), Lean Right,Sen. Lindsey Graham sent a letter to Senate leadership on Wednesday ​requesting members of the chamber be briefed by the intelligence community and the Defense...
124,5,Transportation- Right,Gen. Mark Milley: ‘Routine’ Calls to China ‘Perfectly’ Within Scope of Job,Breitbart News, Right,Gen. Mark Milley said Friday calls to his Communist Chinese counterpart in the last days of Donald Trump’s presidency were “routine” and fell “perfectly...
124,5,Transportation- Right,Durham's Russia 'origins' probe: Request for grand jury indictment may be hours away,Fox News (Online News), Right,"Special Counsel John Durham, the federal prosecutor tapped during the Trump administration to investigate the origins of the Russia investigation,..."
124,5,Transportation- Right,Mark Milley Is A Traitor,Townhall, Right,"General Mark Milley is a disgrace to his uniform. If he had any integrity, he’d resign. He has none, and neither does his boss, so his job is safe. But he is a..."
125,4,Treasury- Lean Right,"Recordings Reveal Lockstep COVID-19 Protocols, Patient Isolation by Hospitals",The Epoch Times, Lean Right,"Attorneys, medical doctors, and family members of COVID-19 victims have described and offered recordings of what the Truth for Health Foundation..."
125,4,Treasury- Lean Right,Federal Reserve to Hold Conferences on Diversity and Inclusion Next Month,Newsmax (News), Lean Right,"The Federal Reserve announced Monday that it is conducting two virtual diversity and inclusiveness training sessions for its 23,000 employees early..."
125,4,Treasury- Lean Right,Inflating Grades For Social Justice,The American Conservative, Lean Right,"At a party over the weekend I was introduced to a college professor, and fell into conversation with him about teaching and Covid. Then I asked about how..."
125,5,Treasury- Right,Biden’s Chief Of Staff Agrees: Inflation A ‘High-Class Problem’,The Daily Wire, Right,"On Wednesday night, President Biden’s White House Chief of Staff, Ron Klain, apparently sympathetic with the infamous quote attributed to 18th century French..."
125,5,Treasury- Right,Racism Is An Empty Thesis,City Journal, Right,"Turmoil in the United States over police violence is the result of a distorted representation of the problem, says Brown University economist Glenn C. Loury...."
126,5,US Census- Right,Biden Says He Would Sign Reconciliation Bill With or Without Hyde Amendment,National Review, Right,"President Biden said Tuesday that he will sign off on Democrats’ massive social-spending package regardless of whether it includes the Hyde amendment,..."
126,4,US Census- Lean Right,Sen. Kyrsten Sinema reportedly won’t put off vacation for reconciliation vote,New York Post (News), Lean Right,Arizona Sen. Kyrsten Sinema — a key Democratic swing vote — has said she will not be putting off August vacation plans to vote on the bipartisan infrastructure...
126,5,US Census- Right,America's choice: Build bridges or grow government,Dan Meuser, Right,We face a pivotal choice for the direction of our country. We have an opportunity to pass a very important transportation and infrastructure bill or go down...
126,4,US Census- Lean Right,Urban Policy Can Help Bridge Political Divides,The American Conservative, Lean Right,"Urbanists lament the fact that the average American knows and cares little about the built environment, but this sad reality has a significant upside. Because..."
126,5,US Census- Right,Republicans Shouldn’t Fall for Biden’s Infrastructure Charade,National Review, Right,"Last month, we warned Republicans about the pitfalls of indulging President Biden’s infrastructure fantasies. The bipartisan framework announced..."
127,5,US Congress- Right,"Biden: 'Unless We Generate Consensus in America, We're in Trouble'",CNSNews.com, Right,"In a video conference with grassroots activists, hosted by the Democrat National Committee on Tuesday, President Joe Biden discussed the many ways his big..."
127,4,US Congress- Lean Right,"Dems, independents join GOP to oppose taxes in Biden $3.5 trillion plan",Washington Examiner, Lean Right,"President Joe Biden’s fading hope to quickly pass a $3.5 trillion tax and spending plan, instantly opposed by Republicans, is also losing steam with his base..."
127,5,US Congress- Right,"Biden, McConnell Get Booster Shots Following New CDC Guidance",The Daily Wire, Right,"President Joe Biden, 78, received a booster shot against COVID-19 at the White House on Monday afternoon, days after the Centers for Disease Control (CDC)..."
127,5,US Congress- Right,Biden Vows Executive Action After Republicans Kill Dem Police Reform Bill,The Daily Caller, Right,"President Joe Biden vowed to take executive action to enact police reform “in the coming weeks,” after Republicans on Capitol Hill killed a Democratic police..."
127,4,US Congress- Lean Right,"George W. Bush, Kamala Harris point to unity after 9/11 in memorial speeches",New York Post (News), Lean Right,"The chimes of the Bells of Remembrance at the memorial service for the victims and heroes of Flight 93 in Shanksville, PA, was followed Saturday by a..."
128,4,US Constitution- Lean Right,"Vaccine Mandate Threatens Major Trucking Disruption, Industry Insiders Say",The Epoch Times, Lean Right,American truckers don’t like taking orders. But the Biden administration has increased pressure on some of them to take the vaccine—willing or unwilling....
128,4,US Constitution- Lean Right,White House Orders Temporary Lift in Cargo Weight Capacity for Trucks,The Epoch Times, Lean Right,"President Joe Biden plans to sign an executive order to temporarily lift weight limits so trucks can carry more cargo, White House Press Secretary..."
128,4,US Constitution- Lean Right,"UPS, FedEx, Walmart commit to 24/7 hours to alleviate LA port crunch",New York Post (News), Lean Right,"The White House says the Port of Los Angeles, UPS, FedEx and Walmart will commit to 24/7 work hours to alleviate a supply-chain crunch that threatens to leave..."
128,4,US Constitution- Lean Right,"UPS, FedEx, Walmart commit to 24/7 hours to alleviate LA port crunch",New York Post (News), Lean Right,"The White House says the Port of Los Angeles, UPS, FedEx and Walmart will commit to 24/7 work hours to alleviate a supply-chain crunch that threatens to leave..."
128,5,US Constitution- Right,"Biden to Address Supply Chain Logjam: Expanded Port Hours, Extra Shifts for Longshoremen",CNSNews.com, Right,"As supply chain disruptions make national headlines, leaving American businesses with fewer imported products to sell, President Biden today will meet with..."
129,4,US House- Lean Right,Former Secretary of State Colin Powell dead at 84 from COVID-19 complications,Washington Examiner, Lean Right,"Former secretary of state and chairman of the Joint Chiefs of Staff Colin Powell has died at age 84 of COVID-19 complications.

Powell was fully vaccinated..."
129,5,US House- Right,John Hinckley Jr - who tried to assassinate Ronald Reagan in 1981 - wins 'unconditional release' from ALL court-imposed restrictions,Daily Mail, Right,"John Hinckley Jr, who tried to kill then-President Ronald Reagan in a bid to impress actress Jodie Foster 40 years ago, received an 'unconditional release..."
129,4,US House- Lean Right,Census data release starts redistricting scramble that could help GOP win House,Washington Examiner, Lean Right,"Let the redistricting scramble begin.

The Census Bureau on Thursday will release the data used to draw voting districts, setting up a scramble of map-..."
129,5,US House- Right,Jeff Bezos Blasts Off to Space on Blue Origin’s First Manned Flight,National Review, Right,"Billionaire Amazon founder Jeff Bezos blasted off to space in his company Blue Origin’s first manned flight on Tuesday, over a week after Richard Branson..."
