topic_id,bias_id,topic,title,source,bias,desc.
107,1,Religion and Faith- Lean Left,Defense officials just debunked much of the criticism of Biden’s Afghanistan withdrawal,Jennifer Rubin, Lean Left,Testimony from Defense Secretary Lloyd Austin and Chairman of the Joint Chiefs of Staff Gen. Mark A. Milley before the Senate Armed...
107,1,Religion and Faith- Lean Left,"Live updates: Milley, Austin and McKenzie to testify before Congress on Afghanistan, China",USA TODAY, Lean Left, The nation's top military leaders will face lawmakers on Capitol Hill on Tuesday in a hearing expected to touch on some of the most contentious...
107,1,Religion and Faith- Lean Left,Biden’s misleading announcement that the United States is no longer at war,PolitiFact, Lean Left,"During a speech at the United Nations on Sept. 21, President Joe Biden referenced the end of the Afghanistan War, claiming that the United States had finally..."
107,2,Religion and Faith- Left,The US military needs to do more than apologize for its deadly 'mistake' in Kabul,CNN (Opinion), Left,"On August 29, a US drone strike killed 10 members of one family in Kabul. That same day, the Pentagon announced that the operation successfully..."
108,1,Republican Party- Lean Left,"Vermont Senator Patrick Leahy, the Senate's longest-serving member, to retire",CBS News (Online), Lean Left,"Democratic Senator Patrick Leahy of Vermont, the longest-serving active member of the Senate, will not seek reelection in 2022, he announced Monday.

Leahy,..."
108,1,Republican Party- Lean Left,Republicans Block a Second Voting Rights Bill in the Senate,New York Times (News), Lean Left,"Senate Republicans on Wednesday blocked legislation to restore parts of the landmark Voting Rights Act weakened by Supreme Court rulings, making it the second..."
108,1,Republican Party- Lean Left,"Manchin Raises Doubts on Safety Net Bill, Complicating Path to Quick Vote",New York Times (News), Lean Left,Senator Joe Manchin III of West Virginia raised new doubts on Monday about an emerging compromise on a $1.85 trillion climate change and social safety net bill...
108,1,Republican Party- Lean Left,How Republicans used Senate delays to make changes at U.S. product safety regulator. Critics call it a ‘power grab’ that puts public at risk.,Washington Post, Lean Left,A short-lived Republican majority atop the nation’s product safety regulator — the result of Senate delays in confirming Democratic nominees — recently pushed...
108,2,Republican Party- Left,How screwed are Democrats in the Senate?,Vox, Left,"Democrats are terrified of what the future holds for them in the United States Senate.

The party currently controls half the seats in the chamber, giving..."
109,1,Role of Government- Lean Left,How These Ultrawealthy Politicians Avoided Paying Taxes,ProPublica, Lean Left,"As a member of Congress, Jared Polis was one of the loudest Democrats demanding President Donald Trump release his tax returns.

At a rally in Denver in 2017..."
109,1,Role of Government- Lean Left,"House could vote this week on revised social spending plan that includes paid leave, SALT provisions",CBS News (Online), Lean Left,"House Democrats could vote this week on a new version of President Biden's social spending plan, the Build Back Better bill ""this week,"" according to House..."
109,1,Role of Government- Lean Left,Biden's Build Back Better bill: What made it in and what was stripped out,NBC News (Online), Lean Left,"The Build Back Better framework unveiled by the White House on Thursday revises key climate change proposals, keeps funding for universal pre-..."
109,2,Role of Government- Left,We Need to Tax the Billionaires Right Now,Common Dreams, Left,"Just over the past week, a billionaire wealth tax proposal has suddenly moved from the edge to the very center of the negotiating table for President Biden’s..."
109,1,Role of Government- Lean Left,Sinema’s Tax-Rate Blockade Prods Democrats Left Toward Billionaires’ Tax,New York Times (News), Lean Left,"Senator Kyrsten Sinema, Democrat of Arizona and one of her party’s only holdouts on President Biden’s sprawling budget bill, has cultivated a profile in..."
110,2,Russia- Left,GOP Rep. Jeff Fortenberry indicted,CNN (Online News), Left,"Republican Rep. Jeff Fortenberry of Nebraska has been indicted, according to the US Attorney's Office for the Central District of California.

The office's..."
110,1,Russia- Lean Left,"Top Republicans rub shoulders with extremists in secretive rightwing group, leak reveals",The Guardian, Lean Left,"Wealthy entrepreneurs and media moguls also named on membership list for influential Council for National Policy

A leaked document has revealed the..."
110,1,Russia- Lean Left,Trump raised millions but spent none of it on audits and GOP candidates,Politico, Lean Left,"Six months since leaving office, former President Donald Trump is sitting on a $102 million war chest.

But having whipped his supporters into a frenzy with..."
110,1,Russia- Lean Left,Critical race theory battle invades school boards — with help from conservative groups,NBC News (Online), Lean Left,"A booby-trapped billboard. A list of demands. A conservative media frenzy.

Jeff Porter, superintendent of a wealthy suburban school district in Maine, had..."
110,2,Russia- Left,FBI Investigating Postmaster General Louis DeJoy Over Political Fundraising,HuffPost, Left,"The FBI is investigating controversial Postmaster General Louis DeJoy over campaign contributions connected to his former business, his spokesperson confirmed..."
111,1,Science- Lean Left,"Janet Yellen warns of a possible October default of U.S. debt, swollen by the pandemic.",New York Times (News), Lean Left,"The United States could default on its debt sometime in October if Congress does not take action to raise or suspend the debt limit, Treasury Secretary Janet L..."
111,1,Science- Lean Left,Yellen Aims to Win Support for Global Tax Deal,New York Times (News), Lean Left,The Biden administration is trying to persuade other nations to approve a global minimum tax as it works to curb profit shifting and raise corporate taxes in...
111,1,Science- Lean Left,88% of children covered by monthly payments starting in July,Associated Press Politics & Fact Check, Lean Left,"The Treasury Department said Monday that 39 million families are set to receive monthly child payments beginning on July 15.

The payments are part of..."
111,1,Science- Lean Left,Biden’s biggest remaining personnel decision meets heat from the left,Politico, Lean Left,The Biden administration’s top economic aides like him. Lawmakers on both sides of the aisle respect him. And investors lapping up the rewards of loose money...
111,1,Science- Lean Left,Yellen taps top Fed aide to serve as acting bank cop,Politico, Lean Left,"Treasury Secretary Janet Yellen has tapped Federal Reserve official Michael Hsu to serve temporarily as one of the nation’s top bank cops, according to two..."
112,1,Sexual Misconduct- Lean Left,A record number of Americans quit their jobs in September,CNN Business, Lean Left,A record 4.4 million Americans quit their jobs in September as the sheer volume of available jobs is empowering workers to have their pick....
112,2,Sexual Misconduct- Left,"No, Workers Aren’t Striking Because of Vaccine Mandates",Jacobin, Left,There’s a meme traveling around conservative media that vaccine mandates are the cause of the ongoing strike wave. Although you certainly can find news stories...
112,1,Sexual Misconduct- Lean Left,"Big rebound in jobs: America adds 531,000 jobs to the economy in October",CNN Business, Lean Left,"America's jobs recovery gathered some steam last month as US employers added 531,000 positions in October.

The unemployment rate fell to 4.6%, the lowest..."
112,2,Sexual Misconduct- Left,Some Amazon Delivery Companies Are Struggling to Hire. Amazon Is Threatening to Terminate Their Contracts.,Vice, Left,"In September, the owner of a small delivery company in Minnesota received an email from Amazon threatening to end its contract to deliver packages for the e-..."
112,1,Sexual Misconduct- Lean Left,"During the ""Great Resignation,"" women are changing jobs like never before",CBS News (Online), Lean Left,"The ""Great Resignation"" is sparking upheaval in the job market as the COVID-19 pandemic drags on, and no group has been impacted more than women. New..."
113,1,Social Security- Lean Left,Biden signs bipartisan infrastructure bill with Republicans on hand to celebrate win,ABC News (Online), Lean Left,"After months of negotiations, a massive bipartisan infrastructure bill that promises significant investments in every pocket of the country got..."
113,2,Social Security- Left,America's Only LGBTQ Historic District Is Falling Apart,Vice, Left,"One of North America’s first openly lesbian poets launched her career by pissing off H.P. Lovecraft.

In 1918, at the age of 19, Elsa Gidlow started..."
113,1,Social Security- Lean Left,Column: Biden’s in deep trouble. He can still bounce back,Los Angeles Times, Lean Left,"When Joe Biden ran for president in 2020, he had all the advantages of a nonincumbent in a year when everything had gone wrong.

Biden waged a careful,..."
113,1,Social Security- Lean Left,How These Ultrawealthy Politicians Avoided Paying Taxes,ProPublica, Lean Left,"As a member of Congress, Jared Polis was one of the loudest Democrats demanding President Donald Trump release his tax returns.

At a rally in Denver in 2017..."
113,2,Social Security- Left,"As President Biden negotiates the final size and scope of the Build Back Better Act with fellow Democrats, Senator Joe Manchin of West Virginia has emerged as a major hurdle to his agenda. The conservative Democrat and his family would potentially profit ",Democracy Now, Left,"As President Biden negotiates the final size and scope of the Build Back Better Act with fellow Democrats, Senator Joe Manchin of West Virginia has emerged as..."
114,1,South Korea- Lean Left,St. Jude Hoards Billions While Many of Its Families Drain Their Savings,ProPublica, Lean Left,"A series of sharp knocks on his driver’s side window startled Jason Burt awake.

It was the middle of the night on a Saturday in 2016. Burt was sleeping in..."
114,1,South Korea- Lean Left,Supreme Court weighs case involving FBI surveillance of Muslim community in California,CBS News (Online), Lean Left,"The Supreme Court on Monday grappled with whether to allow a case brought by three Muslim men against the FBI to proceed, with the men arguing the..."
114,2,South Korea- Left,The Parable of the Drowning Man in the Age of COVID,Slate, Left,"The joke goes something like this: A ferocious storm sweeps through a town, and in the aftermath, a man clambers onto his roof to escape the floodwaters. As he..."
114,1,South Korea- Lean Left,Biden says Pope Francis told him he's a 'good Catholic' amid criticism over his abortion views,ABC News (Online), Lean Left,"As President Joe Biden embarked on only his second overseas trip, he started with a personally poignant audience with Pope Francis on..."
114,1,South Korea- Lean Left,Biden’s Vatican meeting with Pope Francis runs into overtime,Associated Press Politics & Fact Check, Lean Left,"Sitting face to face across a desk, President Joe Biden and Pope Francis engaged in extended talks on climate change, poverty and the coronavirus pandemic..."
115,1,Sports- Lean Left,FDA advisers back Pfizer's COVID-19 vaccine for kids 5 to 11 years old,CBS News (Online), Lean Left,"Pfizer's request to roll out COVID-19 vaccines for Americans as young as 5 years old cleared a key regulatory hurdle Tuesday, after a panel..."
115,1,Sports- Lean Left,F.D.A. Says Pfizer Vaccine’s Benefits Outweigh Key Risks in Children 5 to 11,New York Times (News), Lean Left,"Federal regulators evaluated for the first time on Friday the safety and efficacy of a coronavirus vaccine for children 5 to 11, saying that the benefits of..."
115,2,Sports- Left,FDA vaccine advisers are meeting to consider Moderna Covid-19 vaccine boosters,CNN (Online News), Left,Vaccine advisers to the US Food and Drug Administration are meeting Thursday to discuss whether to authorize boosters of Moderna's coronavirus vaccine for some...
115,1,Sports- Lean Left,"Most adults shouldn't take daily aspirin to prevent heart attack, panel says",NBC News (Online), Lean Left,"Taking a daily low-dose aspirin has long been recommended for heart health, but an influential organization changed its guidance on Tuesday. 

The..."
115,1,Sports- Lean Left,Pfizer Asks F.D.A. to Authorize Its Covid-19 Vaccine for Children 5 to 11,New York Times (News), Lean Left,"Pfizer and BioNTech asked federal regulators on Thursday to authorize emergency use of their coronavirus vaccine for children ages 5 to 11, a move that could..."
116,1,State Department- Lean Left,Wildfire Makes List Of Spots To Hit On Return Trip To California Next Summer,The Onion (Humor), Lean Left,"SACRAMENTO, CA—Planning out an itinerary for the next time it was in the area, a wildfire was reportedly hard at work Monday making a list of spots to hit on..."
116,1,State Department- Lean Left,New Patriotic 1776 Commission Struggling To Find Ways To Improve Upon Education System’s Existing Propaganda,The Onion (Humor), Lean Left,"WASHINGTON—Frantically scouring textbooks to find sections in need of revision, members of President Donald Trump’s new patriotic 1776 Commission struggled..."
116,1,State Department- Lean Left,Undecided Voter Looking Forward To Learning More About Donald Trump During Campaign,The Onion (Humor), Lean Left,"Acknowledging his blind spots in regard to the upcoming presidential election, local undecided voter Kenneth McGraw announced Monday that he was looking..."
116,1,State Department- Lean Left,But is it art? Standup comedy and the quest for cultural credibility,The Conversation, Lean Left,"Arts Council England (ACE) has recently taken the unprecedented step of including comedy as a form of theatre under the terms of the Culture Recovery Fund,..."
116,1,State Department- Lean Left,U.S. Praises Bolivian Leaders For Eliminating Voter Fraud By Refusing To Hold Elections,The Onion (Humor), Lean Left,"Calling the Latin American nation a perfect model of election integrity, officials from the U.S. Department of Homeland Security praised Bolivian leaders..."
117,2,Supreme Court- Left,COP26 climate deal includes historic reference to fossil fuels but doesn't meet urgency of the crisis,CNN (Online News), Left,Nearly 200 nations reached a climate agreement on Saturday at COP26 with an unprecedented reference to the role of fossil fuels in the climate crisis...
117,1,Supreme Court- Lean Left,We Reported on Pollution From Sugar Cane Burning. Now Federal Lawmakers Want the EPA to Take Action.,ProPublica, Lean Left,"For years, residents living amid Florida’s sugar fields have complained about pre-harvest crop burning, which sends smoke and ash into their communities. And..."
117,1,Supreme Court- Lean Left, EPA shuts polluting Caribbean refinery reopened under Trump,The Guardian, Lean Left,"The Environmental Protection Agency has ordered an oil refinery in the US Virgin Islands to pause all operations, citing “at least four incidents” in which the..."
117,2,Supreme Court- Left,"After four years of inaction, the EPA is finally regulating this superpollutant",Vox, Left,Carbon dioxide gets the fame and attention of the greenhouse gases. But there are others that are even more effective at trapping heat; they just exist in much...
117,1,Supreme Court- Lean Left,Federal lead-pipe rule overhauled for first time in decades,Washington Post, Lean Left,"For the first time in three decades, the federal government on Tuesday overhauled a rule aimed at reducing lead in drinking water across the country — a long-..."
118,1,Sustainability- Lean Left,Inflation emerges as a 2022 campaign dividing line,Politico, Lean Left,Tight congressional races across the nation are quickly turning into battlegrounds over a key economic question: whether President Joe Biden’s spending agenda...
118,1,Sustainability- Lean Left,"Vermont Senator Patrick Leahy, the Senate's longest-serving member, to retire",CBS News (Online), Lean Left,"Democratic Senator Patrick Leahy of Vermont, the longest-serving active member of the Senate, will not seek reelection in 2022, he announced Monday.

Leahy,..."
118,1,Sustainability- Lean Left,Beto O’Rourke to run for governor of Texas in 2022 election,The Guardian, Lean Left,"Beto O’Rourke, a former congressman, Senate candidate and contender for the Democratic presidential nomination, will run for governor of Texas next..."
118,1,Sustainability- Lean Left,Christie’s calculus: Trump is ‘in the rearview mirror’,Politico, Lean Left,"He doesn’t actually say the name Donald Trump when he lays out what’s wrong with the Republican Party.

But it’s obvious who Chris Christie is talking about..."
118,2,Sustainability- Left,Progressive coalition retools ahead of 2022,Vox, Left,"The Center for Popular Democracy, a nationwide alliance of progressive groups, is retooling for the 2022 midterm cycle with a new leadership team and a..."
119,2,Taxes- Left,Latest US military hypersonic test fails,CNN (Online News), Left,"The US suffered a setback in the race with China and Russia to develop hypersonic weapons when its latest test failed, the Pentagon said in a..."
119,1,Taxes- Lean Left,"Marine officer who posted videos criticizing Gen. Milley, other military leaders faces court-martial",NBC News (Online), Lean Left,A Marine lieutenant colonel who was thrown in the brig for posting videos in which he criticizes the chairman of the Joint Chiefs of Staff and other senior...
119,2,Taxes- Left,US Empire Is Lining the Pockets of Defense Contractors,Jacobin, Left,The costs and consequences of the United States’s twenty-first-century wars have by now been well-documented — a staggering $8 trillion in expenditures and...
119,1,Taxes- Lean Left,Defense officials just debunked much of the criticism of Biden’s Afghanistan withdrawal,Jennifer Rubin, Lean Left,Testimony from Defense Secretary Lloyd Austin and Chairman of the Joint Chiefs of Staff Gen. Mark A. Milley before the Senate Armed...
119,1,Taxes- Lean Left,"Live updates: Milley, Austin and McKenzie to testify before Congress on Afghanistan, China",USA TODAY, Lean Left, The nation's top military leaders will face lawmakers on Capitol Hill on Tuesday in a hearing expected to touch on some of the most contentious...
120,2,Tea Party- Left,"'Healthy debate,' but no breakthroughs in Biden's critical talks with China's Xi Jinping",CNN (Online News), Left,"When Chinese President Xi Jinping beamed into the White House on Monday evening for a virtual summit with President Joe Biden, the two..."
120,2,Tea Party- Left,COP26 climate deal includes historic reference to fossil fuels but doesn't meet urgency of the crisis,CNN (Online News), Left,Nearly 200 nations reached a climate agreement on Saturday at COP26 with an unprecedented reference to the role of fossil fuels in the climate crisis...
120,1,Tea Party- Lean Left,China has a big inflation problem and it's pushing up prices worldwide,CNN Business, Lean Left,"The cost of goods leaving China's factories surged by another record rate last month, and there are increasing signs that consumers are starting to feel the..."
120,1,Tea Party- Lean Left,China at COP26: Beijing's coal addiction is key to climate summit,NBC News (Online), Lean Left,"China is a country of epic contradictions.

It is home to the world’s largest solar farm, a rolling ocean of 4 million panels high up in the ..."
120,1,Tea Party- Lean Left,U.S. General Likens China’s Hypersonic Weapon Test to ‘Sputnik Moment’,Bloomberg, Lean Left,The U.S.’s top uniformed military officer called China’s suspected test of a hypersonic weapons system a “very concerning” development in the escalating...
121,1,Technology- Lean Left,Jurors Hear Closing Arguments in Kyle Rittenhouse Trial,New York Times (News), Lean Left,A prosecutor hoping to send Kyle Rittenhouse to prison made closing arguments in his homicide trial on Monday. The jury was expected to begin weighing later in...
121,1,Technology- Lean Left,Kenosha hopes for calm as Kyle Rittenhouse trial nears end,NBC News (Online), Lean Left,"KENOSHA, Wis. — This city on Lake Michigan was quiet, calm and peaceful on Sunday, and many residents want it to remain that way as closing arguments in the..."
121,2,Technology- Left,What Kyle Rittenhouse's tears reveal about America,CNN (Opinion), Left,"Despite last year's demonstrations supporting racial justice and substantive efforts at political reform, the system that devalues Black lives remains largely..."
121,2,Technology- Left,Judge In Kyle Rittenhouse Trial Called Out For Strange Joke About 'Asian Food',HuffPost, Left,"The judge presiding over the Kyle Rittenhouse murder trial in Kenosha, Wisconsin, made a joke Thursday that critics slammed as racially charged and..."
121,2,Technology- Left,"Kyle Rittenhouse Testified He ""Didn't Do Anything Wrong"" When He Fatally Shot Two People",BuzzFeed News, Left,"Kyle Rittenhouse, the teenager who shot at protesters in Kenosha, Wisconsin, last year and killed two people, took the stand in his murder trial Wednesday,..."
122,1,Terrorism- Lean Left,"During the ""Great Resignation,"" women are changing jobs like never before",CBS News (Online), Lean Left,"The ""Great Resignation"" is sparking upheaval in the job market as the COVID-19 pandemic drags on, and no group has been impacted more than women. New..."
122,2,Terrorism- Left,The Supreme Court Won’t Halt Texas’s Abortion Ban While The Justices Decide If Anyone Can Sue,BuzzFeed News, Left,"The US Supreme Court will allow Texas’s six-week abortion ban to remain in effect for now, with a majority of the justices rejecting the Justice Department’s..."
122,1,Terrorism- Lean Left,D.C. assistant police chief says she was told to 'have an abortion or be fired',NBC News (Online), Lean Left,"The assistant police chief in Washington, D.C., one of 10 Black women who filed a class-action lawsuit last month against the city alleging..."
122,2,Terrorism- Left,Ending Roe Could Send More Women to Prison for Miscarrying,Slate, Left,The number of women in prison has skyrocketed over the last 40 years. Despite critical state level criminal justice reforms designed to keep people out of...
122,1,Terrorism- Lean Left,Texas abortion law stays in place after federal appeals court sides with the state,CBS News (Online), Lean Left,"Texas' controversial abortion law will remain in place for the time being, after a federal appeals court on Thursday granted the state's request to..."
123,1,Trade- Lean Left,72 killed as South Africa grapples with its worst political violence since apartheid,CBS News (Online), Lean Left,South Africa is grappling with the worst political violence the country has seen since the end of the racist apartheid regime. The death toll after five...
123,2,Trade- Left,'Practically this has been a genocide': Doctors say rape is being used as a weapon of war in Ethiopia's conflict,CNN (Online News), Left,"More evidence of sexual violence being used as a deliberate weapon of war is emerging from Ethiopia's northern Tigray region, where an armed conflict has been..."
123,1,Trade- Lean Left,"Sudan agrees to normalise relations with Israel, Trump says",Al Jazeera, Lean Left,"Sudan and Israel have agreed to normalise relations, US President Donald Trump announced on Friday at the White House, a move that was denounced by..."
123,2,Trade- Left,US Brags About Health Aid to Africa While Bombing Some of its Most Vulnerable Nations,The Intercept, Left,"AS COVID-19 BEGAN spreading across the African continent in late March, the U.S. State Department took to Twitter to boast about American health assistance..."
123,2,Trade- Left,"With a distracted public, the Pentagon tries to get away with killing innocent civilians",The Intercept, Left,"THE UNITED STATES’S WARS continue to rage in the Middle East and Africa against the backdrop of the Covid-19 pandemic. Even in normal times, these conflicts..."
124,1,Transportation- Lean Left,"Igor Danchenko, source for Steele dossier, arrested as part of Durham probe",Washington Post, Lean Left,An analyst who was a primary source for a 2016 dossier of allegations against Donald Trump has been arrested on charges arising from special counsel John H....
124,1,Transportation- Lean Left,Another U.S. intelligence official has come down with Havana Syndrome symptoms. What are they?,USA TODAY, Lean Left,"Another U.S. intelligence officer has been struck by Havana Syndrome symptoms, angering CIA director William Burns and resurfacing a conversation..."
124,2,Transportation- Left,FBI Releases Declassified 9/11 Document That Fails to Prove Saudi Government Complicity,Slate, Left,"The FBI ended the 20th anniversary of the Sept. 11, 2001 attacks by releasing a newly declassified document regarding its investigation into support given to..."
124,1,Transportation- Lean Left,Pentagon prepared for ‘mass casualty’ attack at Kabul Airport hours before explosion,Politico, Lean Left,"Just 24 hours before a suicide bomber detonated an explosive outside Hamid Karzai International Airport, senior military leaders gathered for the Pentagon’s..."
124,1,Transportation- Lean Left,CIA Director William Burns held secret meeting in Kabul with Taliban leader Abdul Ghani Baradar,Washington Post, Lean Left,"CIA Director William J. Burns held a secret meeting Monday in Kabul with the Taliban’s de facto leader, Abdul Ghani Baradar, in the highest-level face-to-face..."
125,2,Treasury- Left,How Disabled People Are Shut Out of Housing,Vice, Left,"Cal Grevers is 28, but feels like an “eternal teenager” – infantilised by barriers that block him from moving out of his parents’ home in Edinburgh. ..."
125,2,Treasury- Left,What Kyle Rittenhouse's tears reveal about America,CNN (Opinion), Left,"Despite last year's demonstrations supporting racial justice and substantive efforts at political reform, the system that devalues Black lives remains largely..."
125,1,Treasury- Lean Left,"More Americans understand LGBTQ people, but visibility has 'double-edged sword', GLAAD report says",USA TODAY, Lean Left,"More and more people are identifying as members of the LGBTQ community. Increased visibility educates non-LGBTQ people, but it also ..."
125,1,Treasury- Lean Left,The Demand for Money Behind Many Police Traffic Stops,New York Times (News), Lean Left,"Harold Brown’s contribution to the local treasury began as so many others have in Valley Brook, Okla.: A police officer saw that the light above his license..."
125,1,Treasury- Lean Left,D.C. assistant police chief says she was told to 'have an abortion or be fired',NBC News (Online), Lean Left,"The assistant police chief in Washington, D.C., one of 10 Black women who filed a class-action lawsuit last month against the city alleging..."
126,1,US Census- Lean Left,The infrastructure package puts $66 billion into rail. It could power the biggest expansion in Amtrak’s 50-year history.,Washington Post, Lean Left,The $1.2 trillion bipartisan infrastructure bill that passed the House on Friday is expected to spur the largest expansion in Amtrak’s history while kick-...
126,1,US Census- Lean Left,"On Chicago’s West Side, Urgent Needs Collide With Washington Compromises",New York Times (News), Lean Left,Democrats in Washington want to talk about what has made it into President Biden’s domestic legislation. Chris Brown on Chicago’s West Side wants to talk about...
126,1,US Census- Lean Left,Republicans at Odds Over Infrastructure Bill as Vote Approaches,New York Times (News), Lean Left,Business groups and some Senate Republicans — working at cross-purposes with Republican leaders in the House — have mounted an all-out drive to secure G.O.P....
126,1,US Census- Lean Left,"House votes to advance Biden's jobs and infrastructure plans, breaking logjam",NBC News (Online), Lean Left,House Democrats voted Tuesday to move forward with President Joe Biden's top legislative priorities after resolving a standoff between their leaders...
126,1,US Census- Lean Left,Infrastructure deal clears another Senate hurdle as House Democrats threaten rebellion,NBC News (Online), Lean Left,"The $550 billion infrastructure agreement cleared another Senate hurdle Friday, moving the sweeping package closer to becoming the first big..."
127,1,US Congress- Lean Left,"Obama, Bush and Clinton ask for support to build museum for Medal of Honor recipients",CBS News (Online), Lean Left,"Three living former presidents — Bill Clinton, George W. Bush and Barack Obama — have recorded a video urging Americans to support the construction of a museum..."
127,1,US Congress- Lean Left,Fact-checking Biden’s claim that raising debt limit is usually bipartisan,PolitiFact, Lean Left,"Facing the prospect of the federal government running out of money to pay its bills in weeks, President Joe Biden said Senate Republicans are ""reckless"" and ""..."
127,1,US Congress- Lean Left,"There’s a Bipartisan Voting Rights Bill. Yes, Really.",New York Times (News), Lean Left,"A bipartisan elections bill is the rarest of creatures, one many Americans have never seen in the wild.

Congressional Democrats are united behind sweeping..."
127,1,US Congress- Lean Left,"Biden gets COVID-19 booster shot before cameras, pushes vaccinations",ABC News (Online), Lean Left,President Joe Biden got his COVID-19 booster shot before news cameras Monday as his administration promotes new booster guidance that has spurred some...
127,1,US Congress- Lean Left,Sweeping George Floyd police reform bill stalls as talks collapse,The Guardian, Lean Left,"Bipartisan negotiations in the US Congress over a police reform bill that was prompted by the killing of George Floyd have collapsed.

“We did the..."
128,1,US Constitution- Lean Left,"As supply lines strain, some corporations rewrite production playbook",Washington Post, Lean Left,"The pandemic caught Stanley Black & Decker midway through an overhaul of its 18-country supply chain.

Executives at the toolmaker’s New Britain, Conn.,..."
128,1,US Constitution- Lean Left,China has a big inflation problem and it's pushing up prices worldwide,CNN Business, Lean Left,"The cost of goods leaving China's factories surged by another record rate last month, and there are increasing signs that consumers are starting to feel the..."
128,1,US Constitution- Lean Left,Biden’s vaccine mandate has cargo giants in a pre-holiday panic,Politico, Lean Left,"A trade group for air cargo giants like UPS and FedEx is sounding the alarm over an impending Dec. 8 vaccine deadline imposed by President Joe Biden,..."
128,1,US Constitution- Lean Left,Why some say the worst of the supply chain woes are near an end,CNN Business, Lean Left,Forget about The Grinch: It looks like supply chain disruptions may steal Christmas this year. But will these problems be resolved by early 2022?...
128,1,US Constitution- Lean Left,Backlog of cargo ships at southern California ports reaches an all-time high,The Guardian, Lean Left,The backlog of cargo ships in southern California reached an all-time high this week as a supply chain crisis continues to overwhelm America’s...
129,2,US House- Left,Trump Reportedly Sells 'Crown Jewel' Hotel; New Owners To Dump His Name,HuffPost, Left,"Donald Trump is reportedly selling his Washington hotel, the money-losing property once billed as the “crown jewel” of his real estate empire.

CGI..."
129,1,US House- Lean Left,Colin Powell dies from Covid complications,Politico, Lean Left,"Colin Powell, an accomplished and esteemed four-star general who became the first African American secretary of State, died Monday as a result of complications..."
129,1,US House- Lean Left,Census data kicks off effort to reshape US House districts,Associated Press Politics & Fact Check, Lean Left,Redistricting season officially kicks off with the release of detailed population data from the U.S. Census Bureau that will be used to redraw voting districts...
129,1,US House- Lean Left,Bezos and Blue Origin Crew Land After Short Flight to Space,New York Times (News), Lean Left,"Jeff Bezos, the richest human in the world, went to space on Tuesday. It was a brief jaunt — rising 60-some miles into the sky above West Texas — in a..."
129,1,US House- Lean Left,Hunter Biden’s prosecutor rejected moves that would have revealed probe earlier,Politico, Lean Left,"Last summer, federal officials in Delaware investigating Hunter Biden faced a dilemma. The probe had reached a point where prosecutors could have sought search..."
130,2,US Military- Left,Violence erupts on Poland-Belarus border as Polish guards fire water cannon on migrants throwing rocks,CNN (Online News), Left,"Violence erupted at the Poland-Belarus border on Tuesday, as migrants desperate to cross into the European Union threw stones at Polish..."
130,1,US Military- Lean Left,"‘We became like a chicken in a cage,’ a migrant says, trapped between Belarus and Poland.",New York Times (News), Lean Left,"Exhausted, freezing and exposed to the elements, Bayar Awat, his wife and infant daughter have been stuck on the Belarusian side of the Polish border for more..."
130,1,US Military- Lean Left,"Biden Rejects $450,000 Payments for Separated Migrants",New York Times (News), Lean Left,President Biden on Wednesday said migrants separated from family members at the border would not receive hundreds of thousands of dollars for the damage...
130,1,US Military- Lean Left,U.S. rescinds Trump-era rules that limited processing of asylum-seekers at border crossings,CBS News (Online), Lean Left,The Biden administration this week revoked Trump-era rules that allowed U.S. authorities to limit the number of asylum-seekers who can be processed at official...
130,1,US Military- Lean Left,"Family Members Separated at Border May Each Get Up to $450,000",New York Times (News), Lean Left,Migrant families separated at the border by the Trump administration may be eligible to each receive hundreds of thousands of dollars in compensation for the...
131,2,US Senate- Left,You Are the Object of a Secret Extraction Operation,New York Times (Opinion), Left,Facebook is not just any corporation. It reached trillion-dollar status in a single decade by applying the logic of what I call surveillance...
131,1,US Senate- Lean Left,"VIPs expect special treatment. At Wikipedia, don’t even ask.",Washington Post, Lean Left,"In the early afternoon of Jan. 7, only hours after addressing the “Stop the Steal” rally outside the White House that fed into the assault on the Capitol, John..."
131,1,US Senate- Lean Left,Democrats to scale back Treasury’s IRS bank reporting plan amid GOP uproar,Washington Post, Lean Left,Senate Democrats on Tuesday will unveil a scaled-back version of a Biden administration proposal to crack down on wealthy tax cheats after...
131,2,US Senate- Left,The facts around an IRS proposal some claim would allow 'spying' on Americans' bank accounts,CNN Fact Check, Left,"Recently, the Internal Revenue Service has gotten a lot of attention on social media -- specifically, an obscure proposal by the Biden administration to widen..."
131,2,US Senate- Left,The GOP Is Going After Pennsylvania Voters’ Most Sensitive Data,Vice, Left,"After months of pressure from former President Donald Trump, who lost the state but claims it was stolen, Pennsylvania Republican lawmakers are subpoenaing..."
132,2,Veterans Affairs- Left,What Would It Look Like If We Treated Climate Change as an Actual Emergency?,Current Affairs, Left,"As the dust settles on COP26, the 26th United Nations Climate Change Conference, the results do not look good. Despite a flurry of headline-grabbing pledges,..."
132,2,Veterans Affairs- Left,COP26 climate deal includes historic reference to fossil fuels but doesn't meet urgency of the crisis,CNN (Online News), Left,Nearly 200 nations reached a climate agreement on Saturday at COP26 with an unprecedented reference to the role of fossil fuels in the climate crisis...
